"VMID","VMNAME","VMSIZE","NICID","NICID1","PRIVATEIP"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/KLT-P1-EASTUS-MSFT-RG/providers/Microsoft.Compute/virtualMachines/UEMCTRIAMSFTP1","UEMCTRIAMSFTP1","Standard_E4s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-msft-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIAMSFTP1-nic","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-msft-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIAMSFTP1-nic","10.33.4.254"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/KLT-P1-EASTUS-MSFT-RG/providers/Microsoft.Compute/virtualMachines/UEMCTRIBMSFTP1","UEMCTRIBMSFTP1","Standard_E4s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-msft-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIBMSFTP1-nic","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-msft-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIBMSFTP1-nic","10.33.4.255"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/KLT-P1-EASTUS-NOV-RG/providers/Microsoft.Compute/virtualMachines/UEMCSQLNOVP1","UEMCSQLNOVP1","Standard_E16s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-nov-rg/providers/Microsoft.Network/networkInterfaces/uemcsqlnovp1343","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-nov-rg/providers/Microsoft.Network/networkInterfaces/uemcsqlnovp1343","10.33.4.101"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/KLT-P1-EASTUS-NOV-RG/providers/Microsoft.Compute/virtualMachines/UEMCTRIBNOVP1","UEMCTRIBNOVP1","Standard_E4s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-nov-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIBNOVP1-nic","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-nov-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIBNOVP1-nic","10.33.4.52"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/KLT-P1-EASTUS-NOV-RG/providers/Microsoft.Compute/virtualMachines/UEMCTRIPNOVP1","UEMCTRIPNOVP1","Standard_D8s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-nov-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIPNOVP1-nic","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-nov-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIPNOVP1-nic","10.33.4.53"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/KLT-P1-EASTUS-ORGN-RG/providers/Microsoft.Compute/virtualMachines/UEMCTRIPORGNP1","UEMCTRIPORGNP1","Standard_D8s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-orgn-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIPORGNP1-nic","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-orgn-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIPORGNP1-nic","10.33.4.187"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/KLT-P1-EASTUS-PHG-RG/providers/Microsoft.Compute/virtualMachines/UEMCSQLPHGP1","UEMCSQLPHGP1","Standard_E16s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-phg-rg/providers/Microsoft.Network/networkInterfaces/UEMCSQLPHGP1-nic","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-phg-rg/providers/Microsoft.Network/networkInterfaces/UEMCSQLPHGP1-nic","10.33.4.17"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/KLT-P1-EASTUS-PHG-RG/providers/Microsoft.Compute/virtualMachines/UEMCTRIAPHGP1","UEMCTRIAPHGP1","Standard_E4s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-phg-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIAPHGP1-nic","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-phg-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIAPHGP1-nic","10.33.4.147"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/KLT-P1-EASTUS-PHG-RG/providers/Microsoft.Compute/virtualMachines/UEMCTRIBPHGP1","UEMCTRIBPHGP1","Standard_E4s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-phg-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIBPHGP1-nic","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-phg-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIBPHGP1-nic","10.33.4.146"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/KLT-P1-EASTUS-SAN-RG/providers/Microsoft.Compute/virtualMachines/UEMCSQLSANP1","UEMCSQLSANP1","Standard_E16s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-san-rg/providers/Microsoft.Network/networkInterfaces/uemcsqlsanp1593","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-san-rg/providers/Microsoft.Network/networkInterfaces/uemcsqlsanp1593","10.33.4.94"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/KLT-P1-EASTUS-SAN-RG/providers/Microsoft.Compute/virtualMachines/UEMCTRIASANP1","UEMCTRIASANP1","Standard_E4s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-san-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIASANP1-nic","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-san-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIASANP1-nic","10.33.4.10"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/KLT-P1-EASTUS-SAN-RG/providers/Microsoft.Compute/virtualMachines/UEMCTRIBSANP1","UEMCTRIBSANP1","Standard_E4s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-san-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIBSANP1-nic","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-san-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIBSANP1-nic","10.33.4.11"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/KLT-P1-EASTUS-SAN-RG/providers/Microsoft.Compute/virtualMachines/UEMCTRIPSANP1","UEMCTRIPSANP1","Standard_D8s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-san-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIPSANP1-nic","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-san-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIPSANP1-nic","10.33.4.12"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/KLT-P1-EASTUS-SCI-RG/providers/Microsoft.Compute/virtualMachines/UEMCSQLSCIP1","UEMCSQLSCIP1","Standard_E16s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-sci-rg/providers/Microsoft.Network/networkInterfaces/UEMCSQLSCIP1-nic","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-sci-rg/providers/Microsoft.Network/networkInterfaces/UEMCSQLSCIP1-nic","10.33.4.244"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/KLT-P1-EASTUS-SCI-RG/providers/Microsoft.Compute/virtualMachines/UEMCTRIASCIP1","UEMCTRIASCIP1","Standard_E4s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-sci-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIASCIP1-nic","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-sci-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIASCIP1-nic","10.33.4.246"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/KLT-P1-EASTUS-SCI-RG/providers/Microsoft.Compute/virtualMachines/UEMCTRIPSCIP1","UEMCTRIPSCIP1","Standard_D8s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-sci-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIPSCIP1-nic","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-sci-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIPSCIP1-nic","10.33.4.247"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/KLT-P1-EASTUS-SCS-RG/providers/Microsoft.Compute/virtualMachines/UEMCSQLSCSP1","UEMCSQLSCSP1","Standard_E16s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-scs-rg/providers/Microsoft.Network/networkInterfaces/uemcsqlscsp1375","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-scs-rg/providers/Microsoft.Network/networkInterfaces/uemcsqlscsp1375","10.33.4.102"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/KLT-P1-EASTUS-SCS-RG/providers/Microsoft.Compute/virtualMachines/UEMCTRIASCSP1","UEMCTRIASCSP1","Standard_E4s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-scs-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIASCSP1-nic","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-scs-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIASCSP1-nic","10.33.4.45"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/KLT-P1-EASTUS-SCS-RG/providers/Microsoft.Compute/virtualMachines/UEMCTRIPSCSP1","UEMCTRIPSCSP1","Standard_D8s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-scs-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIPSCSP1-nic","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-scs-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIPSCSP1-nic","10.33.4.47"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/KLT-P1-EASTUS-SFD-RG/providers/Microsoft.Compute/virtualMachines/UEMCSQLSFDP1","UEMCSQLSFDP1","Standard_E16s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-sfd-rg/providers/Microsoft.Network/networkInterfaces/uemcsqlsfdp1221","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-sfd-rg/providers/Microsoft.Network/networkInterfaces/uemcsqlsfdp1221","10.33.4.87"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/KLT-P1-EASTUS-SFD-RG/providers/Microsoft.Compute/virtualMachines/UEMCTRIASFDP1","UEMCTRIASFDP1","Standard_E4s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-sfd-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIASFDP1-nic","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-sfd-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIASFDP1-nic","10.33.4.74"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/KLT-P1-EASTUS-SFD-RG/providers/Microsoft.Compute/virtualMachines/UEMCTRIPSFDP1","UEMCTRIPSFDP1","Standard_D8s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-sfd-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIPSFDP1-nic","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-sfd-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIPSFDP1-nic","10.33.4.75"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/KLT-P1-EASTUS-SPLS-RG/providers/Microsoft.Compute/virtualMachines/UEMCSQLSPLSP1","UEMCSQLSPLSP1","Standard_E16s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-spls-rg/providers/Microsoft.Network/networkInterfaces/uemcsqlsplsp1218","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-spls-rg/providers/Microsoft.Network/networkInterfaces/uemcsqlsplsp1218","10.33.4.95"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/KLT-P1-EASTUS-SPLS-RG/providers/Microsoft.Compute/virtualMachines/UEMCTRIBSPLSP1","UEMCTRIBSPLSP1","Standard_E4s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-spls-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIBSPLSP1-nic","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-spls-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIBSPLSP1-nic","10.33.4.22"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/KLT-P1-EASTUS-SPLS-RG/providers/Microsoft.Compute/virtualMachines/UEMCTRIPSPLSP1","UEMCTRIPSPLSP1","Standard_D8s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-spls-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIPSPLSP1-nic","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-spls-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIPSPLSP1-nic","10.33.4.26"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/KLT-P1-EASTUS-TLRD-RG/providers/Microsoft.Compute/virtualMachines/UEMCSQLTLRDP1","UEMCSQLTLRDP1","Standard_E16s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-tlrd-rg/providers/Microsoft.Network/networkInterfaces/UEMCSQLTLRDP1-nic","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-tlrd-rg/providers/Microsoft.Network/networkInterfaces/UEMCSQLTLRDP1-nic","10.33.4.106"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/KLT-P1-EASTUS-TLRD-RG/providers/Microsoft.Compute/virtualMachines/UEMCTRIATLRDP1","UEMCTRIATLRDP1","Standard_E4s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-tlrd-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIATLRDP1-nic","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-tlrd-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIATLRDP1-nic","10.33.4.104"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/KLT-P1-EASTUS-TLRD-RG/providers/Microsoft.Compute/virtualMachines/UEMCTRIBTLRDP1","UEMCTRIBTLRDP1","Standard_E4s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-tlrd-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIBTLRDP1-nic","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-tlrd-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIBTLRDP1-nic","10.33.4.105"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/KLT-P1-EASTUS-TLRD-RG/providers/Microsoft.Compute/virtualMachines/UEMCTRIPTLRDP1","UEMCTRIPTLRDP1","Standard_D8s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-tlrd-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIPTLRDP1-nic","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-tlrd-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIPTLRDP1-nic","10.33.4.109"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/KLT-P1-EASTUS-TSE-RG/providers/Microsoft.Compute/virtualMachines/UEMCSQLTSEP1","UEMCSQLTSEP1","Standard_E16s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-tse-rg/providers/Microsoft.Network/networkInterfaces/uemcsqltsep1720","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-tse-rg/providers/Microsoft.Network/networkInterfaces/uemcsqltsep1720","10.33.4.92"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/KLT-P1-EASTUS-TSE-RG/providers/Microsoft.Compute/virtualMachines/UEMCTRIATSEP1","UEMCTRIATSEP1","Standard_E4s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-tse-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIATSEP1-nic","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-tse-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIATSEP1-nic","10.33.4.21"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/KLT-P1-EASTUS-TSE-RG/providers/Microsoft.Compute/virtualMachines/UEMCTRIBTSEP1","UEMCTRIBTSEP1","Standard_E4s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-tse-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIBTSEP1-nic","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-tse-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIBTSEP1-nic","10.33.4.23"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/KLT-P1-EASTUS-TSE-RG/providers/Microsoft.Compute/virtualMachines/UEMCTRIPTSEP1","UEMCTRIPTSEP1","Standard_D8s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-tse-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIPTSEP1-nic","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-tse-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIPTSEP1-nic","10.33.4.25"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/KLT-P1-EASTUS-TWX-RG/providers/Microsoft.Compute/virtualMachines/UEMCSQLTWXP1","UEMCSQLTWXP1","Standard_E16s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-twx-rg/providers/Microsoft.Network/networkInterfaces/uemcsqltwxp1750","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-twx-rg/providers/Microsoft.Network/networkInterfaces/uemcsqltwxp1750","10.33.4.103"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/KLT-P1-EASTUS-TWX-RG/providers/Microsoft.Compute/virtualMachines/UEMCTRIATWXP1","UEMCTRIATWXP1","Standard_E4s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-twx-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIATWXP1-nic","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-twx-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIATWXP1-nic","10.33.4.67"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/KLT-P1-EASTUS-TWX-RG/providers/Microsoft.Compute/virtualMachines/UEMCTRIBTWXP1","UEMCTRIBTWXP1","Standard_E4s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-twx-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIBTWXP1-nic","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-twx-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIBTWXP1-nic","10.33.4.66"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/KLT-P1-EASTUS-TWX-RG/providers/Microsoft.Compute/virtualMachines/UEMCTRIPTWXP1","UEMCTRIPTWXP1","Standard_D8s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-twx-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIPTWXP1-nic","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-twx-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIPTWXP1-nic","10.33.4.69"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/KLT-P1-EASTUS-UGI-RG/providers/Microsoft.Compute/virtualMachines/UEMCSQLUGIP1","UEMCSQLUGIP1","Standard_E16s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-ugi-rg/providers/Microsoft.Network/networkInterfaces/uemcsqlugip165","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-ugi-rg/providers/Microsoft.Network/networkInterfaces/uemcsqlugip165","10.33.4.61"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/KLT-P1-EASTUS-UGI-RG/providers/Microsoft.Compute/virtualMachines/UEMCTRIAUGIP1","UEMCTRIAUGIP1","Standard_E4s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-ugi-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIAUGIP1-nic","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-ugi-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIAUGIP1-nic","10.33.4.80"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/KLT-P1-EASTUS-UGI-RG/providers/Microsoft.Compute/virtualMachines/UEMCTRIBUGIP1","UEMCTRIBUGIP1","Standard_E4s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-ugi-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIBUGIP1-nic","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-ugi-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIBUGIP1-nic","10.33.4.81"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/KLT-P1-EASTUS-UGI-RG/providers/Microsoft.Compute/virtualMachines/UEMCTRIPUGIP1","UEMCTRIPUGIP1","Standard_D8s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-ugi-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIPUGIP1-nic","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-ugi-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIPUGIP1-nic","10.33.4.82"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/KLT-P1-EASTUS-WBC-RG/providers/Microsoft.Compute/virtualMachines/UEMCSQLWBCP1","UEMCSQLWBCP1","Standard_E16s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-wbc-rg/providers/Microsoft.Network/networkInterfaces/UEMCSQLWBCP1-nic","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-wbc-rg/providers/Microsoft.Network/networkInterfaces/UEMCSQLWBCP1-nic","10.33.4.152"
"/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/KLT-P1-EASTUS-WBC-RG/providers/Microsoft.Compute/virtualMachines/UEMCTRIBWBCP1","UEMCTRIBWBCP1","Standard_E4s_v3","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-wbc-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIBWBCP1-nic","/subscriptions/f10d3076-a0a1-47f3-8dec-99494e08ddd5/resourceGroups/klt-p1-eastus-wbc-rg/providers/Microsoft.Network/networkInterfaces/UEMCTRIBWBCP1-nic","10.33.4.154"
